Chapter,PDF Page,Mark Number On Page,PDF X,PDF Y,Raster X,Raster Y,Bounding Box,Glyph Method,Vector Method,Raster Method,Raster Strict,Raster Broad,Confidence,Review Status,Text Type,Text ID,Shloka Number,Charan Number,Associated Word,Following Conjunct,First Consonant,Dvitva Candidate,Exception Status,Glyph Font,Glyph Color,Source Details,Dvitva Rule,Mapping Confidence,Dvitva Result,Anusvara Present,Anusvara Position,Anusvara Following Sound,Anusvara Guide Output,Anusvara Source,Anunasika Present
3,6,24,284.31,209.88,1579.5,1166.0,"[282.96, 207.54, 285.66, 212.22]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_169,42.0,2,परतस्तु,स्त,स,स् + स्त,,,,"[{""bbox"": [283.13629150390625, 207.79428100585938, 285.1050109863281, 211.9671630859375]}, {""bbox_px"": [1572, 1153, 1587, 1179], ""area"": 200}, {""bbox_px"": [1572, 1153, 1587, 1179], ""area"": 200}]",SAME_FIRST_CONSONANT,0.9,स्स्त,no,,,,,no
3,6,25,110.34,235.8,613.0,1310.0,"[109.08, 233.46, 111.6, 238.14]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_170,43.0,1,बुद्धेः(फ्),द्ध,ध,द् + ध,,,,"[{""bbox"": [109.16480255126953, 233.73748779296875, 111.1333999633789, 237.91036987304688]}, {""bbox_px"": [606, 1297, 620, 1323], ""area"": 155}, {""bbox_px"": [606, 1297, 620, 1323], ""area"": 156}]",VARGA_PREDECESSOR_ALREADY_PRESENT,0.9,द्ध,no,,,फ्,EXPLICIT_CANONICAL_NOTE,no
3,6,26,240.39,235.8,1335.5,1310.0,"[239.04, 233.46, 241.74, 238.14]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_170,43.0,1,संस्तभ्यात्मानमात्मना।,भ्य,भ,ब् + भ्य,,,,"[{""bbox"": [239.2346954345703, 233.73748779296875, 241.20339965820312, 237.91036987304688]}, {""bbox_px"": [1328, 1297, 1343, 1323], ""area"": 200}, {""bbox_px"": [1328, 1297, 1343, 1323], ""area"": 200}]",VARGA_2_TO_1_OR_4_TO_3,0.9,ब्भ्य,yes,MEDIAL,स,व्ँ,GITA_PARIVAR_RULE_DERIVED,yes
3,6,27,258.03,235.8,1433.5,1310.0,"[256.68, 233.46, 259.38, 238.14]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_170,43.0,1,संस्तभ्यात्मानमात्मना।,त्म,त,त् + त्म,,,,"[{""bbox"": [256.8370056152344, 233.73748779296875, 258.8056945800781, 237.91036987304688]}, {""bbox_px"": [1426, 1297, 1440, 1323], ""area"": 175}, {""bbox_px"": [1426, 1297, 1441, 1323], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,त्त्म,yes,MEDIAL,स,व्ँ,GITA_PARIVAR_RULE_DERIVED,yes
3,6,28,294.21,235.8,1634.5,1310.0,"[292.86, 233.46, 295.56, 238.14]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_170,43.0,1,संस्तभ्यात्मानमात्मना।,त्म,त,त् + त्म,,,,"[{""bbox"": [293.0902099609375, 233.73748779296875, 295.0588073730469, 237.91036987304688]}, {""bbox_px"": [1628, 1297, 1642, 1323], ""area"": 176}, {""bbox_px"": [1627, 1297, 1642, 1323], ""area"": 203}]",SAME_FIRST_CONSONANT,0.9,त्त्म,yes,MEDIAL,स,व्ँ,GITA_PARIVAR_RULE_DERIVED,yes
3,6,29,108.36,257.22,602.0,1429.0,"[107.1, 255.06, 109.62, 259.38]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_170,43.0,2,शत्रुं(म्),त्र,त,त् + त्र,,,,"[{""bbox"": [107.20539855957031, 255.43157958984375, 109.17410278320312, 259.0417785644531]}, {""bbox_px"": [595, 1418, 609, 1441], ""area"": 134}, {""bbox_px"": [595, 1417, 609, 1441], ""area"": 137}]",SAME_FIRST_CONSONANT,0.9,त्त्र,yes,FINAL,,म्,EXPLICIT_CANONICAL_NOTE,no
3,6,30,106.65,283.41,592.5,1574.5,"[105.3, 280.98, 108.0, 285.84]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH03-P006-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [105.54350280761719, 281.29296875, 107.51219940185547, 285.46575927734375]}, {""bbox_px"": [586, 1561, 600, 1587], ""area"": 154}, {""bbox_px"": [585, 1561, 600, 1588], ""area"": 201}]",,,,,,,,,
3,6,31,135.09,283.41,750.5,1574.5,"[133.74, 280.98, 136.44, 285.84]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH03-P006-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [133.94520568847656, 281.29296875, 135.9138946533203, 285.46575927734375]}, {""bbox_px"": [743, 1561, 758, 1587], ""area"": 198}, {""bbox_px"": [743, 1561, 758, 1588], ""area"": 204}]",,,,,,,,,
3,6,32,152.55,283.41,847.5,1574.5,"[151.2, 280.98, 153.9, 285.84]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH03-P006-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [151.35960388183594, 281.29296875, 153.3282928466797, 285.46575927734375]}, {""bbox_px"": [840, 1561, 854, 1587], ""area"": 176}, {""bbox_px"": [840, 1561, 855, 1588], ""area"": 203}]",,,,,,,,,
3,6,33,173.79,283.41,965.5,1574.5,"[172.44, 280.98, 175.14, 285.84]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH03-P006-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [172.57440185546875, 281.29296875, 174.54299926757812, 285.46575927734375]}, {""bbox_px"": [958, 1561, 972, 1587], ""area"": 154}, {""bbox_px"": [958, 1561, 973, 1588], ""area"": 202}]",,,,,,,,,
3,6,34,229.05,283.41,1272.5,1574.5,"[227.7, 280.98, 230.4, 285.84]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH03-P006-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [227.90829467773438, 281.29296875, 229.8769989013672, 285.46575927734375]}, {""bbox_px"": [1265, 1561, 1280, 1587], ""area"": 199}, {""bbox_px"": [1265, 1561, 1280, 1588], ""area"": 204}]",,,,,,,,,
3,6,35,238.59,283.41,1325.5,1574.5,"[237.24, 280.98, 239.94, 285.84]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH03-P006-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [237.38059997558594, 281.29296875, 239.34930419921875, 285.46575927734375]}, {""bbox_px"": [1318, 1561, 1332, 1587], ""area"": 154}, {""bbox_px"": [1318, 1561, 1333, 1588], ""area"": 202}]",,,,,,,,,
3,6,36,265.32,283.41,1474.0,1574.5,"[264.06, 280.98, 266.58, 285.84]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH03-P006-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [264.13739013671875, 281.29296875, 266.1059875488281, 285.46575927734375]}, {""bbox_px"": [1467, 1561, 1481, 1587], ""area"": 153}, {""bbox_px"": [1467, 1561, 1481, 1588], ""area"": 179}]",,,,,,,,,
3,6,37,335.25,283.41,1862.5,1574.5,"[333.9, 280.98, 336.6, 285.84]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH03-P006-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [334.1372985839844, 281.29296875, 336.10589599609375, 285.46575927734375]}, {""bbox_px"": [1856, 1561, 1870, 1587], ""area"": 154}, {""bbox_px"": [1855, 1561, 1870, 1588], ""area"": 202}]",,,,,,,,,
3,6,38,383.58,297.54,2131.0,1653.0,"[382.5, 294.3, 384.66, 300.78]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P006-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [2125, 1635, 2137, 1671], ""area"": 184}, {""bbox_px"": [2125, 1635, 2137, 1671], ""area"": 190}]",,,,,,,,,
3,6,39,135.27,299.34,751.5,1663.0,"[133.92, 297.0, 136.62, 301.68]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH03-P006-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [134.11129760742188, 297.2474670410156, 136.0800018310547, 301.4203796386719]}, {""bbox_px"": [744, 1650, 759, 1676], ""area"": 200}, {""bbox_px"": [744, 1650, 759, 1676], ""area"": 200}]",,,,,,,,,
3,6,40,268.65,299.43,1492.5,1663.5,"[267.3, 297.0, 270.0, 301.86]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH03-P006-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [267.4751892089844, 297.3559875488281, 269.44378662109375, 301.52886962890625]}, {""bbox_px"": [1485, 1650, 1500, 1677], ""area"": 200}, {""bbox_px"": [1485, 1650, 1500, 1677], ""area"": 207}]",,,,,,,,,
3,6,41,203.13,320.94,1128.5,1783.0,"[201.78, 318.6, 204.48, 323.28]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH03-P006-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [201.98350524902344, 318.8372802734375, 203.9521942138672, 323.0101623535156]}, {""bbox_px"": [1121, 1770, 1136, 1796], ""area"": 200}, {""bbox_px"": [1121, 1770, 1136, 1796], ""area"": 200}]",,,,,,,,,
3,6,42,232.02,320.94,1289.0,1783.0,"[230.76, 318.6, 233.28, 323.28]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,PUSHPIKA_OR_CLOSING,CH03-P006-PUSHPIKA,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [230.8594970703125, 318.8372802734375, 232.8282012939453, 323.0101623535156]}, {""bbox_px"": [1282, 1770, 1296, 1796], ""area"": 156}, {""bbox_px"": [1282, 1770, 1296, 1796], ""area"": 156}]",,,,,,,,,
3,7,1,-29.099,33.062,-161.7,183.7,"[-36.332, 29.496, -21.866, 36.627]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-36.33190155029297, 29.495849609375, -21.8656005859375, 36.62725830078125], ""single_stroke"": true}]",,,,,,,,,
3,7,2,-46.965,38.318,-260.9,212.9,"[-54.198, 34.752, -39.731, 41.883]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-54.197898864746094, 34.75189208984375, -39.73149871826172, 41.88330078125], ""single_stroke"": true}]",,,,,,,,,
3,7,3,76.5,472.14,425.0,2623.0,"[75.96, 471.42, 77.04, 472.86]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [422, 2619, 428, 2627], ""area"": 32}, {""bbox_px"": [422, 2619, 428, 2627], ""area"": 40}]",,,,,,,,,
3,7,4,84.24,473.76,468.0,2632.0,"[82.98, 469.62, 85.5, 477.9]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [461, 2609, 475, 2619], ""area"": 52}, {""bbox_px"": [467, 2647, 473, 2655], ""area"": 28}]",,,,,,,,,
3,7,5,65.88,480.87,366.0,2671.5,"[63.36, 478.26, 68.4, 483.48]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [364, 2657, 380, 2674], ""area"": 104}, {""bbox_px"": [352, 2678, 364, 2686], ""area"": 48}]",,,,,,,,,
3,7,6,71.19,486.36,395.5,2702.0,"[64.08, 483.84, 78.3, 488.88]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [416, 2688, 435, 2696], ""area"": 136}, {""bbox_px"": [356, 2688, 435, 2716], ""area"": 468}]",,,,,,,,,
3,7,7,382.05,489.51,2122.5,2719.5,"[381.06, 486.72, 383.04, 492.3]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [2117, 2704, 2126, 2735], ""area"": 125}, {""bbox_px"": [2117, 2704, 2128, 2735], ""area"": 129}]",,,,,,,,,
3,7,8,187.92,494.1,1044.0,2745.0,"[186.84, 492.3, 189.0, 495.9]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH03-P007-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [187.07530212402344, 492.6259765625, 188.49740600585938, 495.64056396484375]}, {""bbox_px"": [1039, 2735, 1050, 2755], ""area"": 132}, {""bbox_px"": [1038, 2735, 1050, 2755], ""area"": 150}]",,,,,,,,,
3,7,9,281.07,494.1,1561.5,2745.0,"[280.08, 492.3, 282.06, 495.9]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH03-P007-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [280.21319580078125, 492.6860656738281, 281.6354064941406, 495.7004699707031]}, {""bbox_px"": [1556, 2736, 1567, 2755], ""area"": 114}, {""bbox_px"": [1556, 2735, 1567, 2755], ""area"": 133}]",,,,,,,,,
3,7,10,78.39,500.58,435.5,2781.0,"[75.6, 498.96, 81.18, 502.2]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [426, 2782, 451, 2790], ""area"": 80}, {""bbox_px"": [420, 2772, 451, 2790], ""area"": 112}]",,,,,,,,,
3,7,11,60.57,507.6,336.5,2820.0,"[59.22, 505.8, 61.92, 509.4]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [333, 2816, 342, 2830], ""area"": 58}, {""bbox_px"": [329, 2810, 344, 2830], ""area"": 90}]",,,,,,,,,
3,7,12,214.65,509.4,1192.5,2830.0,"[213.66, 507.6, 215.64, 511.2]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH03-P007-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [213.73480224609375, 507.90325927734375, 215.15699768066406, 510.91766357421875]}, {""bbox_px"": [1187, 2820, 1198, 2840], ""area"": 116}, {""bbox_px"": [1187, 2820, 1198, 2840], ""area"": 135}]",,,,,,,,,
3,7,13,250.56,509.4,1392.0,2830.0,"[249.48, 507.6, 251.64, 511.2]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH03-P007-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [249.64239501953125, 507.93817138671875, 251.06460571289062, 510.9527587890625]}, {""bbox_px"": [1386, 2820, 1397, 2840], ""area"": 133}, {""bbox_px"": [1386, 2820, 1398, 2840], ""area"": 152}]",,,,,,,,,
3,7,14,276.66,509.4,1537.0,2830.0,"[275.58, 507.6, 277.74, 511.2]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH03-P007-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [275.7662048339844, 507.9233703613281, 277.1883850097656, 510.9380798339844]}, {""bbox_px"": [1531, 2820, 1543, 2840], ""area"": 151}, {""bbox_px"": [1531, 2820, 1543, 2840], ""area"": 152}]",,,,,,,,,
3,7,15,271.26,557.46,1507.0,3097.0,"[269.1, 554.58, 273.42, 560.34]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1518, 3081, 1519, 3108], ""area"": 27}, {""bbox_px"": [1495, 3106, 1499, 3113], ""area"": 10}]",,,,,,,,,
3,7,16,301.95,557.82,1677.5,3099.0,"[301.86, 556.56, 302.04, 559.08]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1677, 3092, 1678, 3106], ""area"": 14}]",,,,,,,,,
3,7,17,324.45,558.27,1802.5,3101.5,"[324.36, 557.1, 324.54, 559.44]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1802, 3095, 1803, 3108], ""area"": 13}]",,,,,,,,,
3,7,18,248.49,558.36,1380.5,3102.0,"[247.5, 557.1, 249.48, 559.62]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1375, 3095, 1386, 3109], ""area"": 25}]",,,,,,,,,
3,7,19,282.87,558.36,1571.5,3102.0,"[282.78, 557.28, 282.96, 559.44]",no,no,yes,no,yes,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH03-P007-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1571, 3096, 1572, 3108], ""area"": 12}]",,,,,,,,,
4,1,1,-29.099,33.062,-161.7,183.7,"[-36.332, 29.496, -21.866, 36.627]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH04-P001-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-36.33190155029297, 29.495849609375, -21.8656005859375, 36.62725830078125], ""single_stroke"": true}]",,,,,,,,,
4,1,2,-46.965,38.318,-260.9,212.9,"[-54.198, 34.752, -39.731, 41.883]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH04-P001-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-54.197898864746094, 34.75189208984375, -39.73149871826172, 41.88330078125], ""single_stroke"": true}]",,,,,,,,,
4,1,3,89.1,48.78,495.0,271.0,"[85.68, 45.36, 92.52, 52.2]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH04-P001-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [476, 275, 512, 290], ""area"": 196}, {""bbox_px"": [482, 252, 491, 261], ""area"": 39}, {""bbox_px"": [476, 275, 514, 290], ""area"": 200}]",,,,,,,,,
4,1,4,207.9,78.12,1155.0,434.0,"[206.82, 77.22, 208.98, 79.02]",no,no,yes,yes,yes,0.79,DECORATION_REVIEW,DECORATION_CANDIDATE,CH04-P001-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1149, 429, 1161, 439], ""area"": 44}, {""bbox_px"": [1149, 429, 1161, 439], ""area"": 52}]",,,,,,,,,
4,1,5,200.7,97.02,1115.0,539.0,"[197.46, 94.32, 203.94, 99.72]",no,no,yes,yes,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH04-P001-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1097, 524, 1133, 554], ""area"": 250}]",,,,,,,,,
4,1,6,214.83,98.64,1193.5,548.0,"[208.26, 96.84, 221.4, 100.44]",no,no,yes,yes,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH04-P001-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox_px"": [1157, 538, 1230, 558], ""area"": 629}]",,,,,,,,,
4,1,7,205.83,523.35,1143.5,2907.5,"[204.66, 521.46, 207.0, 525.24]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH04-P001-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [204.87860107421875, 521.7041015625, 206.40609741210938, 525.0166015625]}, {""bbox_px"": [1137, 2897, 1149, 2918], ""area"": 142}, {""bbox_px"": [1137, 2897, 1150, 2918], ""area"": 162}]",,,,,,,,,
4,1,8,171.0,523.44,950.0,2908.0,"[169.92, 521.82, 172.08, 525.06]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH04-P001-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [170.0186004638672, 522.0455932617188, 171.54620361328125, 524.7611694335938]}, {""bbox_px"": [944, 2899, 956, 2917], ""area"": 120}, {""bbox_px"": [944, 2899, 956, 2917], ""area"": 122}]",,,,,,,,,
4,1,9,240.84,523.44,1338.0,2908.0,"[239.76, 521.46, 241.92, 525.42]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH04-P001-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [239.8459014892578, 521.78564453125, 241.37350463867188, 525.0982666015625]}, {""bbox_px"": [1332, 2897, 1344, 2919], ""area"": 144}, {""bbox_px"": [1332, 2897, 1344, 2919], ""area"": 149}]",,,,,,,,,
4,1,10,266.4,523.8,1480.0,2910.0,"[265.32, 522.0, 267.48, 525.6]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,COVER_OR_CLOSING,CH04-P001-COVER_OR_CLOSING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [265.4560852050781, 522.2202758789062, 266.9833984375, 525.3502807617188]}, {""bbox_px"": [1474, 2900, 1486, 2920], ""area"": 118}, {""bbox_px"": [1474, 2900, 1486, 2920], ""area"": 156}]",,,,,,,,,
4,2,1,-29.099,33.062,-161.7,183.7,"[-36.332, 29.496, -21.866, 36.627]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH04-P002-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-36.33190155029297, 29.495849609375, -21.8656005859375, 36.62725830078125], ""single_stroke"": true}]",,,,,,,,,
4,2,2,-46.965,38.318,-260.9,212.9,"[-54.198, 34.752, -39.731, 41.883]",no,yes,no,no,no,0.51,DECORATION_REVIEW,DECORATION_CANDIDATE,CH04-P002-DECORATION,,,,,,,DECORATION_REVIEW,,,"[{""bbox"": [-54.197898864746094, 34.75189208984375, -39.73149871826172, 41.88330078125], ""single_stroke"": true}]",,,,,,,,,
4,2,3,207.9,67.59,1155.0,375.5,"[206.64, 65.16, 209.16, 70.02]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,HEADING_OR_INVOCATION,CH04-P002-HEADING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [206.75880432128906, 65.53466796875, 208.72740173339844, 69.70758056640625]}, {""bbox_px"": [1148, 363, 1162, 389], ""area"": 152}, {""bbox_px"": [1148, 362, 1162, 389], ""area"": 156}]",,,,,,,,,
4,2,4,196.47,86.58,1091.5,481.0,"[195.12, 84.24, 197.82, 88.92]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,HEADING_OR_INVOCATION,CH04-P002-HEADING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [195.3009033203125, 84.50106811523438, 197.26950073242188, 88.67398071289062]}, {""bbox_px"": [1084, 468, 1099, 494], ""area"": 200}, {""bbox_px"": [1084, 468, 1099, 494], ""area"": 200}]",,,,,,,,,
4,2,5,221.85,86.58,1232.5,481.0,"[220.5, 84.24, 223.2, 88.92]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,HEADING_OR_INVOCATION,CH04-P002-HEADING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [220.71290588378906, 84.51327514648438, 222.68150329589844, 88.68618774414062]}, {""bbox_px"": [1225, 468, 1240, 494], ""area"": 199}, {""bbox_px"": [1225, 468, 1240, 494], ""area"": 201}]",,,,,,,,,
4,2,6,217.35,103.68,1207.5,576.0,"[216.0, 101.88, 218.7, 105.48]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,HEADING_OR_INVOCATION,CH04-P002-HEADING,,,,,,,NON_SHLOKA_TEXT_MAPPING_REVIEW_REQUIRED,,,"[{""bbox"": [216.13209533691406, 102.20736694335938, 218.10079956054688, 105.25238037109375]}, {""bbox_px"": [1200, 566, 1214, 586], ""area"": 117}, {""bbox_px"": [1200, 566, 1215, 586], ""area"": 151}]",,,,,,,,,
4,2,7,135.45,152.19,752.5,845.5,"[134.1, 149.76, 136.8, 154.62]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_174,1.0,2,विवस्वते,स्व,स,स् + स्व,,,,"[{""bbox"": [134.31939697265625, 150.14178466796875, 136.28810119628906, 154.31466674804688]}, {""bbox_px"": [745, 833, 760, 859], ""area"": 200}, {""bbox_px"": [745, 832, 760, 859], ""area"": 204}]",SAME_FIRST_CONSONANT,0.9,स्स्व,no,,,,,no
4,2,8,240.39,152.28,1335.5,846.0,"[239.04, 149.94, 241.74, 154.62]",no,yes,yes,yes,yes,0.95,AUTO_VALIDATED,SHLOKA,CSV_ROW_174,1.0,2,प्रोक्तवानहमव्ययम्।,क्त,क,क् + क्त,,,,"[{""bbox"": [239.26109313964844, 150.16537475585938, 241.22979736328125, 154.33816528320312]}, {""bbox_px"": [1329, 833, 1343, 859], ""area"": 175}, {""bbox_px"": [1328, 833, 1343, 859], ""area"": 202}]",SAME_FIRST_CONSONANT,0.9,क्क्त,no,,,,,no
